Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1BBCT,2017.09,1175.875,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2017.12,1262.615,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2018.03,1256.818,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2018.06,1230.492,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2018.09,1285.47,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2018.12,1230.042,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2019.03,1152.932,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2019.06,1183.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2019.09,1260.084,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2019.12,1242.986,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2020.03,1069.707,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2020.06,889.868,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2020.09,928.028,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2020.12,1050.24,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2021.03,1077.865,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2021.06,1085.536,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2021.09,1144.422,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2021.12,1190.995,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2022.03,1286.634,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2022.06,1406.415,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2022.09,1411.442,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2022.12,1317.066,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2023.03,1312.119,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2023.06,1321.021,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2023.09,1292.397,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2023.12,1279.382,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2024.03,1255.031,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2024.06,1187.948,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2024.09,1187.183,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2024.12,1250.865,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2025.03,1300.941,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2025.06,1340.874,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1BBCT,2025.09,1370.516,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1CC1CA,2016.06,10624.465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2016.09,9110.709,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2016.12,12084.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2017.03,11804.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2017.06,12150.005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2017.09,10399.584,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2017.12,13705.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2018.03,12745.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2018.06,12574.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2018.09,10633.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2018.12,13806.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2019.03,13704.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2019.06,13035.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2019.09,11170.665,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2019.12,15202.125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2020.03,14554.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2020.06,13611.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2020.09,11354.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2020.12,14450.272,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2021.03,14066.305,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2021.06,14238.983,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2021.09,12297.488,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2021.12,16382.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2022.03,15717.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2022.06,16272.442,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2022.09,15291.312,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2022.12,18635.905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2023.03,16668.703,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2023.06,16881.115,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2023.09,13675.525,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2023.12,17138.002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2024.03,16510.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2024.06,16581.625,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2024.09,14078.312,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2024.12,19284.523,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2025.03,19477.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2025.06,18209.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CA,2025.09,15683.22,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC1CS,2016.06,10654.505,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2016.09,10657.648,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2016.12,11000.116,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2017.03,11220.8,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2017.06,12158.672,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2017.09,12259.371,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2017.12,12487.804,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2018.03,12154.316,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2018.06,12485.638,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2018.09,12544.828,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2018.12,12575.885,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2019.03,13109.703,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2019.06,12909.639,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC1CS,2019.09,13172.25,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
